,cost_multiplier,agent,action,duration,cost,level,time,phase,site_depth,hub_height,phase_name,num_vessels,num_ahts_vessels,location,max_waveheight,max_windspeed,transit_speed
5,1.0,WTIV,Mobilize,168.0,2800000.0,ACTION,0.0,TurbineInstallation,,,,,,,,,
9,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,4.0,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
12,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,8.0,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
13,,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,12.0,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
15,,WTIV,Fasten Blade,1.5,25000.0,ACTION,13.5,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
16,,WTIV,Fasten Blade,1.5,25000.0,ACTION,15.0,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
18,,WTIV,Fasten Blade,1.5,25000.0,ACTION,16.5,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
24,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,20.5,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
29,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,24.5,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
33,,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,28.5,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
34,,WTIV,Fasten Blade,1.5,25000.0,ACTION,30.0,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
38,,WTIV,Fasten Blade,1.5,25000.0,ACTION,31.5,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
39,,WTIV,Fasten Blade,1.5,25000.0,ACTION,33.0,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
47,,WTIV,Transit,12.0,200000.0,ACTION,45.0,TurbineInstallation,,,,,,,,,
50,,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,47.0,TurbineInstallation,,,,,,,,,
51,,WTIV,Jackup,0.43333333333333335,7222.222222222223,ACTION,47.43333333333333,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
56,,WTIV,Release Tower Section,3.0,50000.0,ACTION,50.43333333333333,TurbineInstallation,,,,,,,,,
57,,WTIV,Lift Tower Section,0.75,12500.0,ACTION,51.18333333333333,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
90,,WTIV,Delay,28.0,466666.6666666667,ACTION,79.18333333333334,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
93,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,85.18333333333334,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
94,,WTIV,Delay,3.0,50000.0,ACTION,88.18333333333334,TurbineInstallation,,,,,,,,,
96,,WTIV,Release Tower Section,3.0,50000.0,ACTION,91.18333333333334,TurbineInstallation,,,,,,,,,
98,,WTIV,Lift Tower Section,1.5,25000.0,ACTION,92.68333333333334,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
103,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,98.68333333333334,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
107,,WTIV,Release Nacelle,3.0,50000.0,ACTION,101.68333333333334,TurbineInstallation,,,,,,,,,
108,,WTIV,Reequip,1.0,16666.666666666668,ACTION,102.68333333333334,TurbineInstallation,,,,,,,,,
113,,WTIV,Lift Nacelle,1.5,25000.0,ACTION,104.18333333333334,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
116,,WTIV,Attach Nacelle,6.0,100000.0,ACTION,110.18333333333334,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
118,,WTIV,Reequip,1.0,16666.666666666668,ACTION,111.18333333333334,TurbineInstallation,,,,,,,,,
119,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,112.18333333333334,TurbineInstallation,,,,,,,,,
122,,WTIV,Lift Blade,1.5,25000.0,ACTION,113.68333333333334,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
124,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,117.18333333333334,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
125,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,118.18333333333334,TurbineInstallation,,,,,,,,,
126,,WTIV,Lift Blade,1.5,25000.0,ACTION,119.68333333333334,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
130,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,123.18333333333334,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
131,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,124.18333333333334,TurbineInstallation,,,,,,,,,
132,,WTIV,Lift Blade,1.5,25000.0,ACTION,125.68333333333334,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
134,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,129.18333333333334,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
135,,WTIV,Jackdown,0.43333333333333335,7222.222222222223,ACTION,129.61666666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
139,,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,131.61666666666667,TurbineInstallation,,,,,,,,,
140,,WTIV,Jackup,0.43333333333333335,7222.222222222223,ACTION,132.05,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
141,,WTIV,Release Tower Section,3.0,50000.0,ACTION,135.05,TurbineInstallation,,,,,,,,,
142,,WTIV,Lift Tower Section,0.75,12500.0,ACTION,135.8,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
146,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,141.8,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
148,,WTIV,Release Tower Section,3.0,50000.0,ACTION,144.8,TurbineInstallation,,,,,,,,,
149,,WTIV,Lift Tower Section,1.5,25000.0,ACTION,146.3,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
155,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,152.3,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
157,,WTIV,Release Nacelle,3.0,50000.0,ACTION,155.3,TurbineInstallation,,,,,,,,,
160,,WTIV,Reequip,1.0,16666.666666666668,ACTION,156.3,TurbineInstallation,,,,,,,,,
163,,WTIV,Lift Nacelle,1.5,25000.0,ACTION,157.8,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
167,,WTIV,Delay,24.0,400000.0,ACTION,181.8,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
168,,WTIV,Attach Nacelle,6.0,100000.0,ACTION,187.8,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
169,,WTIV,Reequip,1.0,16666.666666666668,ACTION,188.8,TurbineInstallation,,,,,,,,,
170,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,189.8,TurbineInstallation,,,,,,,,,
173,,WTIV,Lift Blade,1.5,25000.0,ACTION,191.3,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
175,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,194.8,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
176,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,195.8,TurbineInstallation,,,,,,,,,
178,,WTIV,Lift Blade,1.5,25000.0,ACTION,197.3,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
180,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,200.8,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
181,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,201.8,TurbineInstallation,,,,,,,,,
182,,WTIV,Lift Blade,1.5,25000.0,ACTION,203.3,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
184,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,206.8,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
186,,WTIV,Jackdown,0.43333333333333335,7222.222222222223,ACTION,207.23333333333335,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
193,,WTIV,Transit,12.0,200000.0,ACTION,219.23333333333335,TurbineInstallation,,,,,,,,,
194,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,223.23333333333335,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
197,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,227.23333333333335,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
199,,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,231.23333333333335,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
201,,WTIV,Fasten Blade,1.5,25000.0,ACTION,232.73333333333335,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
202,,WTIV,Fasten Blade,1.5,25000.0,ACTION,234.23333333333335,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
203,,WTIV,Fasten Blade,1.5,25000.0,ACTION,235.73333333333335,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
207,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,239.73333333333335,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
212,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,243.73333333333335,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
213,,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,247.73333333333335,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
214,,WTIV,Fasten Blade,1.5,25000.0,ACTION,249.23333333333335,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
217,,WTIV,Fasten Blade,1.5,25000.0,ACTION,250.73333333333335,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
219,,WTIV,Fasten Blade,1.5,25000.0,ACTION,252.23333333333335,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
227,,WTIV,Transit,12.0,200000.0,ACTION,264.23333333333335,TurbineInstallation,,,,,,,,,
228,,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,266.23333333333335,TurbineInstallation,,,,,,,,,
229,,WTIV,Jackup,0.43333333333333335,7222.222222222223,ACTION,266.6666666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
231,,WTIV,Release Tower Section,3.0,50000.0,ACTION,269.6666666666667,TurbineInstallation,,,,,,,,,
232,,WTIV,Lift Tower Section,0.75,12500.0,ACTION,270.4166666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
236,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,276.4166666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
237,,WTIV,Release Tower Section,3.0,50000.0,ACTION,279.4166666666667,TurbineInstallation,,,,,,,,,
238,,WTIV,Lift Tower Section,1.5,25000.0,ACTION,280.9166666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
244,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,286.9166666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
245,,WTIV,Release Nacelle,3.0,50000.0,ACTION,289.9166666666667,TurbineInstallation,,,,,,,,,
246,,WTIV,Reequip,1.0,16666.666666666668,ACTION,290.9166666666667,TurbineInstallation,,,,,,,,,
249,,WTIV,Lift Nacelle,1.5,25000.0,ACTION,292.4166666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
250,,WTIV,Attach Nacelle,6.0,100000.0,ACTION,298.4166666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
253,,WTIV,Reequip,1.0,16666.666666666668,ACTION,299.4166666666667,TurbineInstallation,,,,,,,,,
255,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,300.4166666666667,TurbineInstallation,,,,,,,,,
256,,WTIV,Lift Blade,1.5,25000.0,ACTION,301.9166666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
260,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,305.4166666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
262,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,306.4166666666667,TurbineInstallation,,,,,,,,,
264,,WTIV,Lift Blade,1.5,25000.0,ACTION,307.9166666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
267,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,311.4166666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
268,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,312.4166666666667,TurbineInstallation,,,,,,,,,
270,,WTIV,Lift Blade,1.5,25000.0,ACTION,313.9166666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
272,,WTIV,Delay,2.0,33333.333333333336,ACTION,315.9166666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
275,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,319.4166666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
277,,WTIV,Jackdown,0.43333333333333335,7222.222222222223,ACTION,319.85,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
279,,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,321.85,TurbineInstallation,,,,,,,,,
280,,WTIV,Jackup,0.43333333333333335,7222.222222222223,ACTION,322.28333333333336,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
283,,WTIV,Release Tower Section,3.0,50000.0,ACTION,325.28333333333336,TurbineInstallation,,,,,,,,,
284,,WTIV,Lift Tower Section,0.75,12500.0,ACTION,326.03333333333336,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
288,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,332.03333333333336,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
291,,WTIV,Release Tower Section,3.0,50000.0,ACTION,335.03333333333336,TurbineInstallation,,,,,,,,,
292,,WTIV,Lift Tower Section,1.5,25000.0,ACTION,336.53333333333336,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
295,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,342.53333333333336,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
298,,WTIV,Release Nacelle,3.0,50000.0,ACTION,345.53333333333336,TurbineInstallation,,,,,,,,,
302,,WTIV,Reequip,1.0,16666.666666666668,ACTION,346.53333333333336,TurbineInstallation,,,,,,,,,
303,,WTIV,Lift Nacelle,1.5,25000.0,ACTION,348.03333333333336,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
304,,WTIV,Attach Nacelle,6.0,100000.0,ACTION,354.03333333333336,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
306,,WTIV,Reequip,1.0,16666.666666666668,ACTION,355.03333333333336,TurbineInstallation,,,,,,,,,
307,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,356.03333333333336,TurbineInstallation,,,,,,,,,
308,,WTIV,Lift Blade,1.5,25000.0,ACTION,357.53333333333336,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
311,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,361.03333333333336,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
312,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,362.03333333333336,TurbineInstallation,,,,,,,,,
313,,WTIV,Lift Blade,1.5,25000.0,ACTION,363.53333333333336,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
317,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,367.03333333333336,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
318,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,368.03333333333336,TurbineInstallation,,,,,,,,,
319,,WTIV,Lift Blade,1.5,25000.0,ACTION,369.53333333333336,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
323,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,373.03333333333336,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
325,,WTIV,Jackdown,0.43333333333333335,7222.222222222223,ACTION,373.4666666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
333,,WTIV,Transit,12.0,200000.0,ACTION,385.4666666666667,TurbineInstallation,,,,,,,,,
337,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,389.4666666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
338,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,393.4666666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
341,,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,397.4666666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
342,,WTIV,Fasten Blade,1.5,25000.0,ACTION,398.9666666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
344,,WTIV,Fasten Blade,1.5,25000.0,ACTION,400.4666666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
345,,WTIV,Fasten Blade,1.5,25000.0,ACTION,401.9666666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
349,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,405.9666666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
350,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,409.9666666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
353,,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,413.9666666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
354,,WTIV,Fasten Blade,1.5,25000.0,ACTION,415.4666666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
356,,WTIV,Fasten Blade,1.5,25000.0,ACTION,416.9666666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
358,,WTIV,Fasten Blade,1.5,25000.0,ACTION,418.4666666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
368,,WTIV,Transit,12.0,200000.0,ACTION,430.4666666666667,TurbineInstallation,,,,,,,,,
371,,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,432.4666666666667,TurbineInstallation,,,,,,,,,
372,,WTIV,Jackup,0.43333333333333335,7222.222222222223,ACTION,432.90000000000003,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
373,,WTIV,Release Tower Section,3.0,50000.0,ACTION,435.90000000000003,TurbineInstallation,,,,,,,,,
374,,WTIV,Lift Tower Section,0.75,12500.0,ACTION,436.65000000000003,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
378,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,442.65000000000003,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
380,,WTIV,Release Tower Section,3.0,50000.0,ACTION,445.65000000000003,TurbineInstallation,,,,,,,,,
383,,WTIV,Lift Tower Section,1.5,25000.0,ACTION,447.15000000000003,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
385,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,453.15000000000003,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
390,,WTIV,Release Nacelle,3.0,50000.0,ACTION,456.15000000000003,TurbineInstallation,,,,,,,,,
391,,WTIV,Reequip,1.0,16666.666666666668,ACTION,457.15000000000003,TurbineInstallation,,,,,,,,,
392,,WTIV,Lift Nacelle,1.5,25000.0,ACTION,458.65000000000003,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
393,,WTIV,Attach Nacelle,6.0,100000.0,ACTION,464.65000000000003,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
394,,WTIV,Reequip,1.0,16666.666666666668,ACTION,465.65000000000003,TurbineInstallation,,,,,,,,,
395,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,466.65000000000003,TurbineInstallation,,,,,,,,,
396,,WTIV,Lift Blade,1.5,25000.0,ACTION,468.15000000000003,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
398,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,471.65000000000003,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
400,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,472.65000000000003,TurbineInstallation,,,,,,,,,
401,,WTIV,Lift Blade,1.5,25000.0,ACTION,474.15000000000003,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
405,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,477.65000000000003,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
407,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,478.65000000000003,TurbineInstallation,,,,,,,,,
408,,WTIV,Lift Blade,1.5,25000.0,ACTION,480.15000000000003,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
412,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,483.65000000000003,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
413,,WTIV,Jackdown,0.43333333333333335,7222.222222222223,ACTION,484.08333333333337,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
417,,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,486.08333333333337,TurbineInstallation,,,,,,,,,
418,,WTIV,Jackup,0.43333333333333335,7222.222222222223,ACTION,486.5166666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
420,,WTIV,Release Tower Section,3.0,50000.0,ACTION,489.5166666666667,TurbineInstallation,,,,,,,,,
421,,WTIV,Lift Tower Section,0.75,12500.0,ACTION,490.2666666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
426,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,496.2666666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
429,,WTIV,Release Tower Section,3.0,50000.0,ACTION,499.2666666666667,TurbineInstallation,,,,,,,,,
434,,WTIV,Delay,2.0,33333.333333333336,ACTION,501.2666666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
435,,WTIV,Lift Tower Section,1.5,25000.0,ACTION,502.7666666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
442,,WTIV,Delay,89.0,1483333.3333333335,ACTION,591.7666666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
443,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,597.7666666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
444,,WTIV,Release Nacelle,3.0,50000.0,ACTION,600.7666666666667,TurbineInstallation,,,,,,,,,
445,,WTIV,Reequip,1.0,16666.666666666668,ACTION,601.7666666666667,TurbineInstallation,,,,,,,,,
446,,WTIV,Lift Nacelle,1.5,25000.0,ACTION,603.2666666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
450,,WTIV,Attach Nacelle,6.0,100000.0,ACTION,609.2666666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
451,,WTIV,Reequip,1.0,16666.666666666668,ACTION,610.2666666666667,TurbineInstallation,,,,,,,,,
452,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,611.2666666666667,TurbineInstallation,,,,,,,,,
454,,WTIV,Lift Blade,1.5,25000.0,ACTION,612.7666666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
456,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,616.2666666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
457,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,617.2666666666667,TurbineInstallation,,,,,,,,,
459,,WTIV,Lift Blade,1.5,25000.0,ACTION,618.7666666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
460,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,622.2666666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
461,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,623.2666666666667,TurbineInstallation,,,,,,,,,
462,,WTIV,Lift Blade,1.5,25000.0,ACTION,624.7666666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
464,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,628.2666666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
465,,WTIV,Jackdown,0.43333333333333335,7222.222222222223,ACTION,628.6999999999999,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
475,,WTIV,Transit,12.0,200000.0,ACTION,640.6999999999999,TurbineInstallation,,,,,,,,,
478,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,644.6999999999999,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
481,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,648.6999999999999,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
483,,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,652.6999999999999,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
484,,WTIV,Fasten Blade,1.5,25000.0,ACTION,654.1999999999999,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
485,,WTIV,Fasten Blade,1.5,25000.0,ACTION,655.6999999999999,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
486,,WTIV,Fasten Blade,1.5,25000.0,ACTION,657.1999999999999,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
491,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,661.1999999999999,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
494,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,665.1999999999999,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
496,,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,669.1999999999999,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
497,,WTIV,Fasten Blade,1.5,25000.0,ACTION,670.6999999999999,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
500,,WTIV,Fasten Blade,1.5,25000.0,ACTION,672.1999999999999,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
501,,WTIV,Fasten Blade,1.5,25000.0,ACTION,673.6999999999999,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
507,,WTIV,Transit,12.0,200000.0,ACTION,685.6999999999999,TurbineInstallation,,,,,,,,,
509,,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,687.6999999999999,TurbineInstallation,,,,,,,,,
511,,WTIV,Jackup,0.43333333333333335,7222.222222222223,ACTION,688.1333333333332,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
512,,WTIV,Release Tower Section,3.0,50000.0,ACTION,691.1333333333332,TurbineInstallation,,,,,,,,,
513,,WTIV,Lift Tower Section,0.75,12500.0,ACTION,691.8833333333332,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
519,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,697.8833333333332,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
522,,WTIV,Release Tower Section,3.0,50000.0,ACTION,700.8833333333332,TurbineInstallation,,,,,,,,,
524,,WTIV,Lift Tower Section,1.5,25000.0,ACTION,702.3833333333332,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
526,,WTIV,Delay,8.0,133333.33333333334,ACTION,710.3833333333332,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
533,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,716.3833333333332,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
536,,WTIV,Release Nacelle,3.0,50000.0,ACTION,719.3833333333332,TurbineInstallation,,,,,,,,,
537,,WTIV,Reequip,1.0,16666.666666666668,ACTION,720.3833333333332,TurbineInstallation,,,,,,,,,
